track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Intro,Ninho,spotify:track:1xYzN6PXSwoOChUJnq8eJU,0.902,0.439,5,-6.601,0,0.35200000000000004,0.0811,0.0,0.0896,0.102,120.012,181376,4
Le classico organise,Le classico organise,spotify:track:2O9enJqAqs46tfBlGhLsnW,0.828,0.878,7,-5.2410000000000005,1,0.269,0.321,0.0,0.1,0.777,142.886,378080,4
Outro,Ninho,spotify:track:0rLLENEBErAJjcTFTnQxhq,0.452,0.454,7,-11.197,0,0.0838,0.69,0.0,0.156,0.402,96.186,215756,3
Mood,Ninho,spotify:track:2KnZ3KmkarHJM6F1t6vdk2,0.8290000000000001,0.574,1,-5.934,1,0.384,0.319,0.0,0.194,0.331,137.105,173073,4
La Quete,Orelsan,spotify:track:0w6lsLBvhtGcqMYA7MB7r6,0.8320000000000001,0.54,6,-8.667,1,0.397,0.36,0.0,0.101,0.84,120.105,244000,4
Cœur de pirate,Le classico organise,spotify:track:2InKuNaoyiBDf4dmr780BZ,0.826,0.701,6,-5.596,0,0.0672,0.0765,0.0,0.0942,0.654,117.991,365320,4
Athena,Ninho,spotify:track:07pUayx7i1415PoJvPX0S4,0.754,0.555,2,-9.512,1,0.0779,0.46,0.0,0.0808,0.366,97.502,196759,3
Du propre,Orelsan,spotify:track:17gkoi8EGPO1XssTOYK5ki,0.8340000000000001,0.693,8,-8.281,1,0.294,0.0217,0.0,0.183,0.358,149.952,227040,4
La maison que je voulais,Ninho,spotify:track:6xVRI3rGcsgi8ZCfdf90Oe,0.7390000000000001,0.59,10,-7.528,0,0.413,0.302,0.0,0.141,0.393,124.098,221782,4
N.I,Niska,spotify:track:52UT99qy9z0YfQ0CQLCmAu,0.763,0.762,5,-5.112,0,0.0773,0.14800000000000002,0.0,0.196,0.789,135.014,179027,4
YSL,Ninho,spotify:track:3u2dEwgpdqfAPgSXBpfgpY,0.7120000000000001,0.8009999999999999,2,-6.384,1,0.331,0.227,0.0,0.227,0.281,121.024,218596,4
Last Christmas,Wham!,spotify:track:2FRnf9qhLbvw8fu4IBXx78,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,262960,4
RER D,Ninho,spotify:track:4HvjAQ0ODJVwutBx08bGhG,0.632,0.72,8,-7.1629999999999985,1,0.345,0.14800000000000002,5.02e-05,0.303,0.165,183.003,223101,3
Do It To It,ACRAZE,spotify:track:20on25jryn53hWghthWWW3,0.8540000000000001,0.8059999999999999,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890,4
PRT,Booba,spotify:track:3XW46ov9cTkv6JWNchd9ZE,0.8909999999999999,0.635,10,-8.542,0,0.5920000000000001,0.18,0.0,0.0816,0.644,145.96,158898,4
Attentat,PLK,spotify:track:5ioieZofgvXQK70RFhVohl,0.8440000000000001,0.6559999999999999,7,-5.935,0,0.21600000000000005,0.192,1.82e-05,0.115,0.398,99.983,194267,4
Rhum & machette,Ziak,spotify:track:3NSMJm5PD70Qk60HaVIITA,0.792,0.752,6,-5.643,0,0.392,0.223,0.0,0.142,0.6409999999999999,139.843,167267,4
Akimbo,Ziak,spotify:track:4Btg1zMSYU2iJ0mQGQGokv,0.807,0.755,7,-5.263,1,0.284,0.459,0.0,0.09,0.573,144.776,150973,4
Shonen,Ziak,spotify:track:7dU1FEoaH3izH0aJPIRMhR,0.765,0.621,1,-6.573,0,0.259,0.292,0.000519,0.172,0.528,145.14600000000004,163853,4
R.A.F,PLK,spotify:track:0Bo36dconUdOrPoFgVZM5p,0.792,0.581,1,-6.742000000000001,0,0.371,0.256,2.55e-06,0.254,0.637,86.738,195587,5
Galerie,Ziak,spotify:track:2SSCtasL6H9ckzCJAlBcgW,0.841,0.609,7,-6.845,1,0.34700000000000003,0.219,1.17e-05,0.382,0.611,141.086,165360,4
Espace,Ziak,spotify:track:6mVltF2RFB3n7t14Pk7pfC,0.69,0.523,11,-8.758,0,0.493,0.0318,0.00148,0.179,0.0647,68.314,192200,4
Blue Magic,Niska,spotify:track:4wKYh5xkPvAF6JaG6lxEcH,0.767,0.523,3,-7.089,0,0.199,0.37,0.0,0.106,0.5760000000000001,126.061,190653,4
Lloret de Mar,Ziak,spotify:track:1Z9XcMDmP7BQI0hCbFvid3,0.885,0.6579999999999999,6,-5.269,0,0.32,0.253,0.0,0.29100000000000004,0.596,135.053,180587,4
Vrai / Faux,Ziak,spotify:track:7c8hPeNvH3bWnQPqaVBIst,0.884,0.66,8,-8.033,0,0.443,0.478,0.0,0.0979,0.585,116.133,175400,4
Priere,Ziak,spotify:track:4L2mOzRc5l9u3FuxAM32O3,0.741,0.6609999999999999,6,-8.38,0,0.631,0.274,0.0,0.0873,0.636,136.971,211187,4
Jota,Niska,spotify:track:6Fnriu0MGPeYMZ6l8GkWZm,0.86,0.593,1,-6.735,0,0.295,0.196,2.94e-05,0.0707,0.54,81.988,164133,4
Parasite,Ziak,spotify:track:7DZZrxgHYPT0HsyiyEhTM7,0.887,0.588,1,-6.042000000000002,1,0.284,0.109,0.000576,0.139,0.515,140.007,164133,4
Boost,PLK,spotify:track:6x7TvC93w9JcW248LXycB4,0.541,0.618,10,-8.647,0,0.415,0.293,0.0,0.091,0.318,74.194,231840,4
S.P.S,Ziak,spotify:track:6toEEHWUY4IAvjUWuOr98r,0.789,0.836,6,-4.675,0,0.374,0.18600000000000005,0.0,0.116,0.792,141.904,153667,4
Gros lot,Ziak,spotify:track:0wWt2lkoacZpKXarF1ClYB,0.825,0.768,9,-6.11,1,0.349,0.0831,1.09e-06,0.154,0.695,145.012,165320,4
Kanun,Lacrim,spotify:track:0GaHJMM5iRK1Is237TaOTj,0.841,0.624,2,-8.452,1,0.151,0.45,0.0,0.0876,0.21600000000000005,140.017,151240,4
Si ca marche plus,PLK,spotify:track:0gz1cS8YYVrNnangIKK9zK,0.727,0.534,7,-8.831,0,0.274,0.245,0.0,0.29100000000000004,0.43,143.048,159680,4
44,Niska,spotify:track:2kg6gav2Y7ceVoZ0s5l3Zz,0.7709999999999999,0.6890000000000001,5,-4.352,1,0.292,0.322,0.0,0.222,0.79,142.06799999999996,167613,4
Amerique,PLK,spotify:track:1Sb2afBLWWRMgOUm4MAFDW,0.723,0.5589999999999999,1,-8.622,1,0.338,0.292,0.0,0.129,0.625,133.138,162320,4
Perdu,PLK,spotify:track:3AnpGCsXVwOcMUUghfl4KP,0.853,0.532,4,-10.066,0,0.441,0.15,0.0,0.0801,0.741,133.129,103280,4
Nonstop,Drake,spotify:track:0TlLq3lA83rQOYtrqBqSct,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,238614,4
60 annees,Damso,spotify:track:3mqq0Z92V15UZX4veTK1C3,0.7170000000000001,0.705,6,-10.025,1,0.0704,0.181,1.17e-06,0.0622,0.306,124.022,178880,4
Coup de genoux,Jul,spotify:track:6csqzTT1S4WMbqUuIoBMKg,0.951,0.7070000000000001,4,-4.893,0,0.196,0.121,0.0,0.106,0.382,113.005,318093,4
Dix leurres,Damso,spotify:track:536gkydNMUKq0SMuQZ1KPT,0.467,0.6659999999999999,11,-6.124,0,0.0657,0.0282,0.0,0.138,0.311,113.147,205360,5
Julien,Damso,spotify:track:72EqEemOS6xMrn3zmzL12Y,0.826,0.524,4,-5.265,0,0.0795,0.0718,0.0328,0.0816,0.332,96.019,202387,4
Fais moi la passe,Jul,spotify:track:4qEaGzNhfBH0BxcU62qiTF,0.8859999999999999,0.921,5,-4.073,0,0.149,0.147,0.0,0.0478,0.865,123.966,187240,4
Baltringue,Damso,spotify:track:1MF6t2YiYGhyPxsN5DNbjB,0.556,0.584,8,-7.218,0,0.274,0.477,0.0,0.139,0.294,130.086,288160,4
Nasa,Hamza,spotify:track:6kjLacoo31Ehp4pTHIJhq0,0.464,0.5710000000000001,6,-6.76,0,0.16399999999999998,0.166,1.89e-06,0.107,0.465,105.169,184747,4
Cocoro,Hamza,spotify:track:6kjNnf3xoreZJHvZ1oSARR,0.716,0.677,7,-5.82,0,0.251,0.0115,3.2200000000000003e-05,0.17800000000000002,0.552,172.145,229920,4
Murder,Hamza,spotify:track:3LK81r3yptHlliNgLBo1UC,0.902,0.472,7,-8.826,1,0.337,0.0323,5.700000000000001e-06,0.0564,0.47,94.017,164987,4
Plus Jamais La Meme,Hamza,spotify:track:2KwhL5FVELiEoyCj59CRwV,0.838,0.436,6,-10.784,0,0.503,0.2,1.08e-06,0.103,0.3720000000000001,139.944,189733,4
WWE,Hamza,spotify:track:5IuquxbuAYmwm9tucytE3J,0.769,0.542,8,-7.29,1,0.15,0.00259,0.0,0.192,0.251,146.028,198573,4
Sincerement,Hamza,spotify:track:3GJEjJzSGtfQvWDPfEg81f,0.601,0.473,9,-11.373,0,0.0842,0.5579999999999999,1.52e-05,0.104,0.386,99.783,166000,4
Alone,Burna Boy,spotify:track:0AoBY2Y3qs6dtGgOD6c91N,0.6,0.659,4,-7.2639999999999985,0,0.0542,0.17600000000000002,0.0,0.111,0.307,89.955,221747,4
La Marseillaise,Heuss L'enfoire,spotify:track:5VUm2SH1nTCXgIs8MA5WtE,0.853,0.7170000000000001,10,-4.248,0,0.0376,0.0184,0.0,0.0676,0.911,125.034,197471,4
Saigne,Dadju,spotify:track:6mbDkRYSj02BZzDSEJMaii,0.713,0.57,1,-6.9860000000000015,1,0.0632,0.6779999999999999,0.0,0.106,0.487,94.953,164515,4
Call on me (feat. Ed Sheeran),Vianney,spotify:track:2RO4aPByijQUqBZhYm1apz,0.618,0.66,6,-3.202,1,0.0664,0.116,0.0,0.0727,0.5720000000000001,81.023,200370,4
KU LO SA - A COLORS SHOW,Oxlade,spotify:track:2WigMwGJysIh9fRnSJvpjn,0.649,0.655,10,-5.534,0,0.0652,0.307,0.0,0.22,0.7929999999999999,92.9,147581,4
Sharks,Imagine Dragons,spotify:track:5O4r2ews7phw3Y9NsZXkKe,0.927,0.642,10,-4.466,0,0.0657,0.007909999999999999,3.620000000000001e-05,0.279,0.901,123.969,190883,4
Last Last,Burna Boy,spotify:track:5YbPxJwPfrj7uswNwoF1pJ,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,172342,4
Emotif (Booska 1H),PLK,spotify:track:1O2mX6MrjsJlkCGEF0TVWL,0.89,0.7490000000000001,4,-4.761,0,0.0722,0.562,0.0,0.13699999999999998,0.8640000000000001,133.99,161737,4
Σ. MOROSE,Damso,spotify:track:5Zy87pKyQRlV2HIK8HZlAM,0.726,0.597,4,-7.8439999999999985,0,0.0499,0.3670000000000001,0.00123,0.101,0.278,149.933,263577,4
Kayna,Booba,spotify:track:1DSUiI4i5HBWTvDF721oj4,0.593,0.6559999999999999,6,-7.1160000000000005,0,0.344,0.475,0.0,0.155,0.37,102.723,187589,3
Υ. 2 DIAMANTS,Damso,spotify:track:64bP09xGGtDwOuQYUnYXyY,0.7909999999999999,0.479,8,-8.796,0,0.234,0.0971,4.35e-06,0.12,0.339,130.105,197591,4
